congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,sasc
103,Senate,14914,12,0,NJ,100,D,0,0,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-195.4924,0.737,642,95,,-0.271,-0.62,0
103,Senate,14307,6,0,VT,100,D,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-115.55727,0.8348,640,49,,-0.389,-0.156,0
103,Senate,14709,23,0,MI,100,D,0,0,"LEVIN, Carl",L000261,1934,2021,-0.395,-0.116,-117.65166,0.833,646,49,,-0.364,-0.247,1
103,Senate,15704,1,0,CT,100,D,0,0,"LIEBERMAN, Joseph I.",L000304,1942,2024,-0.205,-0.312,-198.97952,0.732,638,88,,-0.176,-0.2,1
103,Senate,14031,46,0,MS,200,R,0,0,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-105.8434,0.845,627,43,,0.455,0.366,1
103,Senate,14506,22,0,IN,200,R,0,0,"LUGAR, Richard Green",L000504,1932,2019,0.304,-0.466,-183.05576,0.752,643,84,,0.27,-0.453,0
103,Senate,15037,43,0,FL,200,R,0,0,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-170.35764,0.768,645,68,,0.373,-0.112,0
103,Senate,49305,54,0,TN,100,D,0,0,"MATHEWS, Harlan",M000236,1927,2014,-0.324,0.805,-158.81569,0.78,640,77,,-0.328,0.836,0
103,Senate,15039,61,0,AZ,200,R,0,0,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-184.08494,0.74347,621,80,,0.426,-0.619,1
103,Senate,14921,51,0,KY,200,R,0,0,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.023,-125.64097,0.82048,635,45,,0.379,0.125,0
103,Senate,14073,24,0,OH,100,D,0,0,"METZENBAUM, Howard Morton",M000678,1917,2008,-0.492,-0.266,-134.83086,0.805,621,57,,-0.524,-0.576,0
103,Senate,14440,52,0,MD,100,D,0,0,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-128.74499,0.817,636,61,,-0.325,0.035,0
103,Senate,14713,2,0,ME,100,D,0,0,"MITCHELL, George John",M000811,1933,,-0.347,-0.03,-99.47,0.857,647,36,,-0.402,-0.075,0
103,Senate,49303,21,0,IL,100,D,0,0,"MOSELEY BRAUN, Carol",M001025,1947,,-0.335,-0.504,-124.41004,0.823,637,48,,-0.382,-0.392,0
103,Senate,14508,13,0,NY,100,D,0,0,"MOYNIHAN, Daniel Patrick",M001054,1927,2003,-0.301,-0.414,-140.3263,0.805,646,57,,-0.387,-0.399,0
103,Senate,14907,81,0,AK,200,R,0,0,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,-159.65336,0.765,596,70,,0.361,-0.141,0
103,Senate,49308,73,0,WA,100,D,0,0,"MURRAY, Patty",M001111,1950,,-0.354,-0.315,-101.79035,0.84631,610,39,,-0.39,-0.34,0
103,Senate,14908,53,0,OK,200,R,0,0,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-139.33962,0.804,637,61,,0.508,-0.161,0
103,Senate,14108,44,0,GA,100,D,0,0,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-206.31883,0.716,618,105,,-0.118,0.471,1
103,Senate,12107,72,0,OR,200,R,0,0,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-238.92356,0.683,627,113,,0.15,-0.811,0
103,Senate,10818,5,0,RI,100,D,0,0,"PELL, Claiborne de Borda",P000193,1918,2009,-0.332,-0.326,-121.01932,0.828,640,48,,-0.397,-0.319,0
103,Senate,14268,37,0,SD,200,R,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-233.30224,0.692,634,112,,0.391,-0.294,0
103,Senate,10791,42,0,AR,100,D,0,0,"PRYOR, David Hampton",P000556,1934,2024,-0.322,0.598,-128.62271,0.807,601,59,,-0.384,0.666,0
103,Senate,15054,65,0,NV,100,D,0,0,"REID, Harry",R000146,1939,2021,-0.276,0.258,-164.39054,0.773,637,73,,-0.285,0.313,0
103,Senate,11043,23,0,MI,100,D,0,0,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.426,-0.121,-103.29896,0.847,620,47,,-0.397,0.068,0
103,Senate,15705,40,0,VA,100,D,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-188.93615,0.745,642,87,,-0.212,-0.11,1
103,Senate,14922,56,0,WV,100,D,0,0,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-111.17947,0.837,625,42,,-0.358,0.21,0
103,Senate,11044,11,0,DE,200,R,0,0,"ROTH, William Victor, Jr.",R000460,1921,2003,0.272,-0.39,-321.98118,0.605,641,144,,0.306,-0.79,0
103,Senate,13039,52,0,MD,100,D,0,0,"SARBANES, Paul Spyros",S000064,1933,2020,-0.435,-0.221,-85.30603,0.876,646,35,,-0.42,-0.007,0
103,Senate,14509,54,0,TN,100,D,0,0,"SASSER, James Ralph",S000068,1936,2024,-0.355,0.562,-172.14472,0.764,639,80,,-0.334,0.875,0
103,Senate,14659,41,0,AL,100,D,0,0,"SHELBY, Richard C.",S000320,1934,,0.013,0.658,-226.63392,0.681,591,116,,0.06,0.651,1
103,Senate,14275,21,0,IL,100,D,0,0,"SIMON, Paul Martin",S000423,1928,2003,-0.397,-0.224,-146.21394,0.795,638,62,,-0.436,-0.573,0
103,Senate,14710,68,0,WY,200,R,0,0,"SIMPSON, Alan Kooi",S000429,1931,2025,0.322,-0.34,-151.1075,0.784,621,63,,0.298,-0.387,0
103,Senate,15116,4,0,NH,200,R,0,0,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-101.86172,0.852,637,42,,0.687,-0.43,1
103,Senate,14910,14,0,PA,200,R,0,0,"SPECTER, Arlen",S000709,1930,2012,0.068,-0.627,-227.42666,0.678,585,106,,0.1,-0.75,0
103,Senate,12109,81,0,AK,200,R,0,0,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5,-222.26393,0.699,620,98,,0.193,-0.091,0
103,Senate,9369,48,0,SC,200,R,0,0,"THURMOND, James Strom",T000254,1902,2003,0.391,0.227,-125.20766,0.821,635,61,,0.347,0.248,1
103,Senate,14511,68,0,WY,200,R,0,0,"WALLOP, Malcolm",W000092,1933,2011,0.575,-0.388,-114.88092,0.824,595,56,,0.708,-0.032,0
103,Senate,14712,40,0,VA,200,R,0,0,"WARNER, John William",W000154,1927,2021,0.262,-0.131,-201.42959,0.727,633,101,,0.221,-0.188,1
103,Senate,49101,33,0,MN,100,D,0,0,"WELLSTONE, Paul David",W000288,1944,2002,-0.583,-0.672,-126.44471,0.821,643,54,,-0.542,-0.732,0
104,Senate,49104,14,0,PA,100,D,0,0,"WOFFORD, Harris",W000665,1926,2019,-0.334,0.003,-141.83185,0.801,638,63,,-0.307,0.003,0
104,Senate,49500,23,0,MI,200,R,0,0,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-158.77682,0.821,806,65,,0.33,-0.302,0
104,Senate,14400,82,0,HI,100,D,0,0,"AKAKA, Daniel Kahikina",A000069,1924,2018,-0.419,0.273,-140.1917,0.838,795,55,,-0.414,0.232,0
104,Senate,49501,34,0,MO,200,R,0,0,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-101.66077,0.88,794,43,,0.538,-0.274,0
104,Senate,14203,64,0,MT,100,D,0,0,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-396.90448,0.609,800,201,,-0.164,0.011,0
104,Senate,49307,67,0,UT,200,R,0,0,"BENNETT, Robert",B000382,1933,2016,0.331,-0.11,-127.17533,0.85,783,49,,0.325,-0.045,0
104,Senate,14101,11,0,DE,100,D,0,0,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-306.81538,0.676,783,135,,-0.266,-0.06,0
104,Senate,14912,66,0,NM,100,D,0,0,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-273.1777,0.711,801,123,,-0.269,0.066,1
104,Senate,15501,34,0,MO,200,R,0,0,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-148.30241,0.825,772,59,,0.291,-0.124,0
104,Senate,15011,71,0,CA,100,D,0,0,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-152.04661,0.825,791,66,,-0.446,-0.207,0
104,Senate,14702,12,0,NJ,100,D,0,0,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-201.81216,0.76,736,86,,-0.335,-0.653,0
104,Senate,13056,45,0,LA,100,D,0,0,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-296.84417,0.69,799,137,,-0.21,0.978,0
104,Senate,14803,62,0,CO,200,R,0,0,"BROWN, George Hanks (Hank)",B000919,1940,,0.511,-0.762,-206.47136,0.774,806,96,,0.557,-0.831,0
104,Senate,15700,65,0,NV,100,D,0,0,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-291.37028,0.696,804,149,,-0.252,0.245,1
104,Senate,14300,42,0,AR,100,D,0,0,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389,-180.16547,0.792,772,83,,-0.396,0.389,0
104,Senate,15701,64,0,MT,200,R,0,0,"BURNS, Conrad",B001126,1935,2016,0.361,0.222,-115.15532,0.867,806,51,,0.351,0.21,0
104,Senate,1366,56,0,WV,100,D,0,0,"BYRD, Robert Carlyle",B001210,1917,2010,-0.309,0.729,-363.27486,0.637,806,152,,-0.319,0.948,1
104,Senate,15407,62,0,CO,100,D,0,0,"CAMPBELL, Ben Nighthorse",C000077,1933,,-0.141,0.07,-45.06229,0.569,80,23,,-0.174,-0.506,0
104,Senate,95407,62,0,CO,200,R,0,0,"CAMPBELL, Ben Nighthorse",C000077,1933,,0.23,0.132,-281.87659,0.667,697,121,,0.152,-0.123,0
104,Senate,14500,5,0,RI,200,R,0,0,"CHAFEE, John Hubbard",C000269,1922,1999,0.084,-0.996,-258.70091,0.724,801,105,,0.091,-0.996,0
104,Senate,14806,22,0,IN,200,R,0,0,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-131.5801,0.847,795,54,,0.457,-0.432,1
104,Senate,14009,46,0,MS,200,R,0,0,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-124.87988,0.85327,787,53,,0.325,0.248,0
104,Senate,14010,2,0,ME,200,R,0,0,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-297.22213,0.686,790,151,,0.04,-0.665,1
104,Senate,15502,36,0,ND,100,D,0,0,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-212.93979,0.764,792,98,,-0.347,0.624,0
104,Senate,49301,44,0,GA,200,R,0,0,"COVERDELL, Paul",C000813,1939,2000,0.407,-0.003,-84.14974,0.9,802,30,,0.428,0.056,0
104,Senate,14809,63,0,ID,200,R,0,0,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-97.04032,0.887,806,34,,0.477,0.237,0
104,Senate,14900,13,0,NY,200,R,0,0,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-186.97983,0.79,795,89,,0.229,-0.201,0
104,Senate,14617,37,0,SD,100,D,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-176.64904,0.803,804,66,,-0.381,0.359,0
104,Senate,15020,24,0,OH,200,R,0,0,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-190.2834,0.789,805,84,,0.241,-0.395,0
104,Senate,14213,1,0,CT,100,D,0,0,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-231.17906,0.749,801,108,,-0.318,-0.064,0
104,Senate,10513,32,0,KS,200,R,0,0,"DOLE, Robert Joseph",D000401,1923,2021,0.322,-0.279,-91.26943,0.873,670,32,,0.381,-0.015,0
104,Senate,14103,66,0,NM,200,R,0,0,"DOMENICI, Pete Vichi",D000407,1932,2017,0.257,-0.247,-132.17376,0.845,787,53,,0.266,-0.198,0
104,Senate,14812,36,0,ND,100,D,0,0,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-250.54573,0.731,798,110,,-0.337,0.416,0
104,Senate,14704,35,0,NE,100,D,0,0,"EXON, J. James",E000284,1921,2005,-0.214,0.868,-304.31121,0.679,785,153,,-0.199,0.444,1
104,Senate,49304,47,0,NC,200,R,0,0,"FAIRCLOTH, Duncan McLauchlin (Lauch)",F000437,1928,2023,0.709,0.5,-108.39088,0.87,779,43,,0.714,0.347,0
104,Senate,49309,25,0,WI,100,D,0,0,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-250.91289,0.732,805,114,,-0.394,-0.919,0
104,Senate,49300,71,0,CA,100,D,0,0,"FEINSTEIN, Dianne",F000062,1933,2023,-0.268,-0.184,-290.86916,0.69518,800,143,,-0.233,-0.026,0
104,Senate,14302,51,0,KY,100,D,0,0,"FORD, Wendell Hampton",F000268,1924,2015,-0.277,0.705,-226.35342,0.754,803,107,,-0.256,0.876,0
104,Senate,49504,32,0,KS,200,R,0,0,"FRAHM, Sheila",F000438,1945,,0.492,0.04,-17.7766,0.856,114,8,,0.49,0.056,1
104,Senate,49502,54,0,TN,200,R,0,0,"FRIST, William H.",F000439,1952,,0.366,-0.222,-108.92888,0.873,799,42,,0.338,-0.186,0
104,Senate,14304,24,0,OH,100,D,0,0,"GLENN, John Herschel, Jr.",G000236,1921,2016,-0.262,-0.067,-246.57939,0.734,798,106,,-0.303,-0.112,1
104,Senate,14904,73,0,WA,200,R,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,2020,0.271,-0.652,-220.87337,0.76,804,93,,0.268,-0.436,0
104,Senate,15503,43,0,FL,100,D,0,0,"GRAHAM, Daniel Robert (Bob)",G000352,1936,2024,-0.231,-0.012,-287.19929,0.7,804,141,,-0.233,0.034,0
104,Senate,14628,49,0,TX,200,R,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-100.07928,0.872,731,38,,0.581,-0.036,0
104,Senate,29367,33,0,MN,200,R,0,0,"GRAMS, Rod",G000367,1948,2013,0.506,-0.195,-101.18306,0.88,794,48,,0.522,-0.312,0
104,Senate,14226,31,0,IA,200,R,0,0,"GRASSLEY, Charles Ernest",G000386,1933,,0.361,-0.036,-217.39807,0.76359,806,87,,0.336,-0.251,0
104,Senate,14826,4,0,NH,200,R,0,0,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-166.48697,0.81,792,66,,0.395,-0.714,0
104,Senate,14230,31,0,IA,100,D,0,0,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-203.03755,0.777,803,88,,-0.356,-0.357,0
104,Senate,14503,67,0,UT,200,R,0,0,"HATCH, Orrin Grant",H000338,1934,2022,0.382,-0.004,-142.89069,0.83605,798,55,,0.346,0.009,0
104,Senate,11203,72,0,OR,200,R,0,0,"HATFIELD, Mark Odom",H000343,1922,2011,0.056,-0.773,-348.88261,0.627,747,189,,0.104,-0.902,0
104,Senate,14705,41,0,AL,100,D,0,0,"HEFLIN, Howell Thomas",H000445,1921,2005,-0.095,0.995,-274.2514,0.704,781,141,,-0.083,0.997,0
104,Senate,14105,47,0,NC,200,R,0,0,"HELMS, Jesse",H000463,1921,2008,0.631,0.776,-91.46646,0.888,772,37,,0.658,0.698,0
104,Senate,11204,48,0,SC,100,D,0,0,"HOLLINGS, Ernest Frederick",H000725,1922,2019,-0.293,0.925,-325.27098,0.663,791,170,,-0.245,0.815,0
104,Senate,49306,49,0,TX,200,R,0,0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-113.61747,0.868,800,37,,0.413,-0.038,1
104,Senate,15424,53,0,OK,200,R,0,0,"INHOFE, James Mountain",I000024,1934,2024,0.552,0.045,-72.565,0.91234,791,33,,0.585,-0.069,1
104,Senate,4812,82,0,HI,100,D,0,0,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-238.7473,0.732,764,106,,-0.296,0.47,0
104,Senate,14240,6,0,VT,200,R,0,0,"JEFFORDS, James Merrill",J000072,1934,2014,0.014,-0.687,-344.52944,0.647,792,168,,-0.005,-0.747,0
104,Senate,14107,45,0,LA,100,D,0,0,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-276.8926,0.701,781,136,,-0.214,0.977,0
104,Senate,14708,32,0,KS,200,R,0,0,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,-208.43175,0.758,753,94,,0.177,-0.664,0
104,Senate,49302,63,0,ID,200,R,0,0,"KEMPTHORNE, Dirk",K000088,1951,,0.46,0.155,-98.05759,0.885,801,41,,0.468,0.164,1
104,Senate,10808,3,0,MA,100,D,0,0,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009,-0.443,-0.49,-131.0169,0.846,784,51,,-0.431,-0.441,1
104,Senate,15702,35,0,NE,100,D,0,0,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-323.33571,0.663,786,152,,-0.229,-0.068,0
104,Senate,14920,3,0,MA,100,D,0,0,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-173.83227,0.804,799,77,,-0.344,-0.384,0
104,Senate,15703,25,0,WI,100,D,0,0,"KOHL, Herbert H.",K000305,1935,2023,-0.256,-0.406,-263.6326,0.721,805,115,,-0.272,-0.608,0
104,Senate,15429,61,0,AZ,200,R,0,0,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413,-115.92681,0.86447,796,42,,0.628,-0.537,0
104,Senate,14914,12,0,NJ,100,D,0,0,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-167.24437,0.811,799,65,,-0.391,-0.505,0
104,Senate,14307,6,0,VT,100,D,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-192.19295,0.78332,787,84,,-0.382,-0.182,0
104,Senate,14709,23,0,MI,100,D,0,0,"LEVIN, Carl",L000261,1934,2021,-0.395,-0.116,-151.58145,0.828,804,62,,-0.41,-0.184,1
104,Senate,15704,1,0,CT,100,D,0,0,"LIEBERMAN, Joseph I.",L000304,1942,2024,-0.205,-0.312,-371.20356,0.628,798,178,,-0.191,-0.104,1
104,Senate,14031,46,0,MS,200,R,0,0,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-85.88638,0.899,804,28,,0.471,0.311,1
104,Senate,14506,22,0,IN,200,R,0,0,"LUGAR, Richard Green",L000504,1932,2019,0.304,-0.466,-168.16119,0.806,781,67,,0.287,-0.483,0
104,Senate,15037,43,0,FL,200,R,0,0,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-146.06906,0.826,764,62,,0.418,-0.17,0
104,Senate,15039,61,0,AZ,200,R,0,0,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-239.63904,0.73519,779,100,,0.503,-0.864,1
104,Senate,14921,51,0,KY,200,R,0,0,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.023,-121.27871,0.85998,804,44,,0.38,0.282,0
104,Senate,14440,52,0,MD,100,D,0,0,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-191.98847,0.78,774,92,,-0.327,0.033,0
104,Senate,49303,21,0,IL,100,D,0,0,"MOSELEY BRAUN, Carol",M001025,1947,,-0.335,-0.504,-225.13064,0.754,798,113,,-0.342,-0.588,0
104,Senate,14508,13,0,NY,100,D,0,0,"MOYNIHAN, Daniel Patrick",M001054,1927,2003,-0.301,-0.414,-265.09491,0.712,782,120,,-0.333,-0.585,0
104,Senate,14907,81,0,AK,200,R,0,0,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,-118.04501,0.859,779,48,,0.373,0.06,0
104,Senate,49308,73,0,WA,100,D,0,0,"MURRAY, Patty",M001111,1950,,-0.354,-0.315,-163.66868,0.81519,801,69,,-0.385,-0.169,0
104,Senate,14908,53,0,OK,200,R,0,0,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-101.84305,0.881,802,48,,0.544,-0.178,0
104,Senate,14108,44,0,GA,100,D,0,0,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-321.05839,0.661,775,170,,-0.126,0.461,1
104,Senate,12107,72,0,OR,200,R,0,0,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-147.05144,0.707,424,72,,0.189,-0.825,0
104,Senate,10818,5,0,RI,100,D,0,0,"PELL, Claiborne de Borda",P000193,1918,2009,-0.332,-0.326,-224.56308,0.751,785,93,,-0.35,-0.491,0
104,Senate,14268,37,0,SD,200,R,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-176.11757,0.803,805,66,,0.327,-0.003,0
104,Senate,10791,42,0,AR,100,D,0,0,"PRYOR, David Hampton",P000556,1934,2024,-0.322,0.598,-165.6293,0.8,741,66,,-0.378,0.534,0
104,Senate,15054,65,0,NV,100,D,0,0,"REID, Harry",R000146,1939,2021,-0.276,0.258,-328.02254,0.664,800,179,,-0.221,0.35,0
104,Senate,15705,40,0,VA,100,D,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-277.94189,0.707,802,136,,-0.201,-0.007,1
104,Senate,14922,56,0,WV,100,D,0,0,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-202.15617,0.772,782,92,,-0.335,0.21,0
104,Senate,11044,11,0,DE,200,R,0,0,"ROTH, William Victor, Jr.",R000460,1921,2003,0.272,-0.39,-244.93279,0.735,795,111,,0.268,-0.738,0
104,Senate,29141,14,0,PA,200,R,0,0,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-135.29295,0.844,798,56,,0.342,-0.371,1
104,Senate,13039,52,0,MD,100,D,0,0,"SARBANES, Paul Spyros",S000064,1933,2020,-0.435,-0.221,-142.47182,0.837,801,68,,-0.414,-0.18,0
104,Senate,94659,41,0,AL,200,R,0,0,"SHELBY, Richard C.",S000320,1934,,0.446,0.57,-171.22223,0.80381,784,72,,0.358,0.463,0
104,Senate,14275,21,0,IL,100,D,0,0,"SIMON, Paul Martin",S000423,1928,2003,-0.397,-0.224,-270.61847,0.712,798,111,,-0.361,-0.722,0
104,Senate,14710,68,0,WY,200,R,0,0,"SIMPSON, Alan Kooi",S000429,1931,2025,0.322,-0.34,-215.82002,0.758,779,94,,0.215,-0.366,0
104,Senate,15116,4,0,NH,200,R,0,0,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-128.04234,0.852,799,51,,0.631,-0.305,1
104,Senate,14661,2,0,ME,200,R,0,0,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-262.2556,0.722,806,127,,0.069,-0.714,0
104,Senate,14910,14,0,PA,200,R,0,0,"SPECTER, Arlen",S000709,1930,2012,0.068,-0.627,-334.94807,0.656,794,158,,0.03,-0.652,0
104,Senate,12109,81,0,AK,200,R,0,0,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5,-167.60439,0.806,777,70,,0.234,-0.17,0
104,Senate,15633,68,0,WY,200,R,0,0,"THOMAS, Craig Lyle",T000162,1933,2007,0.446,-0.128,-128.17812,0.851,797,62,,0.424,-0.325,0
104,Senate,49503,54,0,TN,200,R,0,0,"THOMPSON, Fred Dalton",T000457,1942,2015,0.403,-0.678,-174.67395,0.804,799,68,,0.392,-0.706,0
104,Senate,9369,48,0,SC,200,R,0,0,"THURMOND, James Strom",T000254,1902,2003,0.391,0.227,-87.67581,0.897,804,29,,0.405,0.23,1
104,Senate,14712,40,0,VA,200,R,0,0,"WARNER, John William",W000154,1927,2021,0.262,-0.131,-137.84588,0.841,794,47,,0.299,-0.01,1
104,Senate,49101,33,0,MN,100,D,0,0,"WELLSTONE, Paul David",W000288,1944,2002,-0.583,-0.672,-162.64552,0.817,804,70,,-0.474,-0.66,0
105,Senate,14871,72,0,OR,100,D,0,0,"WYDEN, Ronald Lee",W000779,1949,,-0.332,-0.486,-67.22023,0.76827,255,28,,-0.361,-0.279,0
105,Senate,49500,23,0,MI,200,R,0,1,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-113.01782,0.793,486,44,,0.37,-0.272,0
105,Senate,14400,82,0,HI,100,D,0,1,"AKAKA, Daniel Kahikina",A000069,1924,2018,-0.419,0.273,-81.87709,0.838,462,33,,-0.402,0.13,0
105,Senate,29108,62,0,CO,200,R,0,1,"ALLARD, A. Wayne",A000109,1943,,0.572,-0.121,-84.32764,0.84,485,38,,0.556,-0.16,1
105,Senate,49501,34,0,MO,200,R,0,1,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-104.29091,0.807,485,44,,0.692,0.125,0
105,Senate,14203,64,0,MT,100,D,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-141.51338,0.74,470,68,,-0.2,0.089,0
105,Senate,49307,67,0,UT,200,R,0,1,"BENNETT, Robert",B000382,1933,2016,0.331,-0.11,-109.8259,0.791,469,46,,0.271,0.047,0
105,Senate,14101,11,0,DE,100,D,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-150.62394,0.726,471,67,,-0.245,-0.064,0
105,Senate,14912,66,0,NM,100,D,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-132.67731,0.752,466,61,,-0.286,0.093,1
105,Senate,15501,34,0,MO,200,R,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-129.9464,0.763,480,51,,0.281,-0.005,0
105,Senate,15011,71,0,CA,100,D,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-100.04284,0.811,477,51,,-0.376,-0.358,0
105,Senate,13056,45,0,LA,100,D,0,1,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-128.56254,0.766,483,52,,-0.157,0.74,0
105,Senate,29523,32,0,KS,200,R,0,1,"BROWNBACK, Sam Dale",B000953,1956,,0.439,-0.306,-97.39979,0.818,485,38,,0.505,-0.291,0
105,Senate,15700,65,0,NV,100,D,0,1,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-151.38874,0.731,484,79,,-0.236,0.094,0
105,Senate,14300,42,0,AR,100,D,0,1,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389,-139.84749,0.748,482,67,,-0.423,0.006,0
105,Senate,15701,64,0,MT,200,R,0,1,"BURNS, Conrad",B001126,1935,2016,0.361,0.222,-86.9629,0.832,474,37,,0.385,0.278,0
105,Senate,1366,56,0,WV,100,D,0,1,"BYRD, Robert Carlyle",B001210,1917,2010,-0.309,0.729,-234.24772,0.617,485,117,,-0.279,0.96,1
105,Senate,95407,62,0,CO,200,R,0,1,"CAMPBELL, Ben Nighthorse",C000077,1933,,0.23,0.132,-165.02255,0.711,483,73,,0.249,0.172,0
105,Senate,14500,5,0,RI,200,R,0,1,"CHAFEE, John Hubbard",C000269,1922,1999,0.084,-0.996,-145.99076,0.738,480,68,,0.08,-0.981,0
105,Senate,49701,44,0,GA,100,D,0,1,"CLELAND, Joseph Maxwell (Max)",C001034,1942,2021,-0.22,0.302,-149.85077,0.735,486,66,,-0.271,0.412,1
105,Senate,14806,22,0,IN,200,R,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-154.53063,0.719,469,72,,0.433,-0.652,1
105,Senate,14009,46,0,MS,200,R,0,1,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-115.35396,0.78833,485,58,,0.261,-0.083,0
