congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,hasc
107,House,29729,3,3,MA,100,D,0,1,"McGOVERN, James P.",M000312,1959,,-0.538,-0.341,-142.72507,0.80992,677,70,,-0.568,-0.173,0
107,House,29358,3,5,MA,100,D,0,1,"MEEHAN, Martin Thomas",M000627,1956,,-0.39,-0.539,-94.35557,0.861,630,32,,-0.424,-0.422,1
107,House,14039,3,9,MA,100,D,1,1,"MOAKLEY, John Joseph",M000834,1927,2001,-0.418,-0.054,-7.34084,0.849,45,3,,-0.477,-0.631,0
107,House,15616,3,2,MA,100,D,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.106,-138.45289,0.80789,649,54,,-0.425,-0.133,0
107,House,29123,3,1,MA,100,D,0,1,"OLVER, John Walter",O000085,1936,2023,-0.577,-0.207,-141.03048,0.808,660,73,,-0.638,-0.035,0
107,House,29730,3,6,MA,100,D,0,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433,-113.83618,0.844,669,45,,-0.547,-0.565,0
107,House,15401,45,6,LA,200,R,0,1,"BAKER, Richard Hugh",B000072,1948,,0.423,0.022,-68.38418,0.9,649,23,,0.376,0.237,0
107,House,29726,45,5,LA,200,R,0,1,"COOKSEY, John",C000735,1941,2022,0.334,0.014,-58.11958,0.908,603,19,,0.363,0.184,0
107,House,29120,45,2,LA,100,D,0,1,"JEFFERSON, William Jennings",J000070,1947,,-0.424,0.242,-168.06572,0.769,641,74,,-0.391,0.206,0
107,House,29727,45,7,LA,100,D,0,1,"JOHN, Christopher",J000110,1960,,-0.12,0.735,-177.40353,0.759,644,67,,-0.105,0.644,0
107,House,15451,45,4,LA,200,R,0,1,"McCRERY, James O., III",M000388,1949,,0.362,0.08,-65.86137,0.905,659,18,,0.387,0.023,0
107,House,94679,45,3,LA,200,R,0,1,"TAUZIN, Wilbert Joseph (Billy)",T000058,1943,,0.341,0.16,-55.96393,0.92,668,16,,0.377,0.141,0
107,House,29918,45,1,LA,200,R,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-75.71951,0.891,656,25,,0.461,0.155,0
107,House,29917,51,6,KY,200,R,0,1,"FLETCHER, Ernest L.",F000441,1952,,0.285,0.273,-87.85483,0.877,669,29,,0.316,0.224,0
107,House,29352,51,2,KY,200,R,0,1,"LEWIS, Ron",L000293,1946,,0.418,0.417,-66.31974,0.907,677,23,,0.401,0.277,0
107,House,29916,51,4,KY,100,D,0,1,"LUCAS, Ken",L000558,1933,,-0.058,0.721,-212.94523,0.73,678,95,,-0.012,0.702,0
107,House,29725,51,3,KY,200,R,0,1,"NORTHUP, Anne Meagher",N000143,1948,,0.335,-0.035,-68.37811,0.902,664,21,,0.329,-0.052,0
107,House,14854,51,5,KY,200,R,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.152,-64.48932,0.90849,672,23,,0.315,0.097,0
107,House,29525,51,1,KY,200,R,0,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-100.61758,0.857,653,32,,0.342,0.208,0
107,House,29915,32,3,KS,100,D,0,1,"MOORE, Dennis",M001140,1945,2021,-0.267,0.159,-292.89794,0.648,676,134,,-0.306,0.383,0
107,House,29722,32,1,KS,200,R,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.219,-270.36265,0.67233,681,105,,0.479,0.401,0
107,House,29723,32,2,KS,200,R,0,1,"RYUN, Jim",R000566,1947,,0.547,0.267,-81.17033,0.886,671,34,,0.61,0.248,1
107,House,29524,32,4,KS,200,R,0,1,"TIAHRT, Todd",T000260,1951,,0.449,0.341,-86.11053,0.879,669,32,,0.465,0.14,0
107,House,15014,22,6,IN,200,R,0,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026,-87.76773,0.855,561,32,,0.521,0.026,0
107,House,29350,22,5,IN,200,R,0,1,"BUYER, Stephen Earle",B001203,1958,,0.435,0.192,-67.20728,0.9,639,22,,0.361,0.159,0
107,House,29720,22,10,IN,100,D,0,1,"CARSON, Julia May",C000191,1938,2007,-0.464,-0.156,-123.98557,0.823,637,49,,-0.42,-0.199,0
107,House,29914,22,9,IN,100,D,0,1,"HILL, Baron P.",H001030,1953,,-0.121,0.137,-269.48506,0.668,668,112,,-0.226,0.325,1
107,House,29520,22,8,IN,200,R,0,1,"HOSTETTLER, John Nathan",H000807,1961,,0.705,0.077,-185.14492,0.755,660,68,,0.796,-0.113,1
107,House,20118,22,7,IN,200,R,0,1,"KERNS, Brian D.",K000359,1957,,0.724,0.198,-128.93576,0.828,681,51,,0.726,0.125,0
107,House,20117,22,2,IN,200,R,0,1,"PENCE, Mike",P000587,1959,,0.655,0.088,-89.05433,0.876,671,33,,0.631,0.054,0
107,House,29117,22,3,IN,100,D,0,1,"ROEMER, Timothy John",R000385,1956,,-0.165,0.229,-234.85008,0.708,679,106,,-0.207,0.197,0
107,House,29519,22,4,IN,200,R,0,1,"SOUDER, Mark Edward",S001143,1950,2022,0.435,-0.011,-106.37694,0.85,656,44,,0.45,-0.175,0
107,House,15124,22,1,IN,100,D,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-244.88036,0.68963,659,125,,-0.462,0.616,0
107,House,29912,21,13,IL,200,R,0,1,"BIGGERT, Judy Borg",B001232,1937,,0.323,-0.372,-102.42603,0.86,679,49,,0.34,-0.601,0
107,House,29716,21,5,IL,100,D,0,1,"BLAGOJEVICH, Rod R.",B000518,1956,,-0.317,-0.188,-136.59041,0.783,557,64,,-0.305,-0.091,1
107,House,15453,21,12,IL,100,D,0,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657,-258.12429,0.683,678,140,,-0.321,0.947,0
107,House,12041,21,8,IL,200,R,0,1,"CRANE, Philip Miller",C000873,1930,2014,0.739,0.023,-186.07187,0.744,628,90,,0.741,0.099,0
107,House,29717,21,7,IL,100,D,0,1,"DAVIS, Danny K.",D000096,1941,,-0.487,-0.266,-108.42204,0.84766,656,41,,-0.477,-0.445,0
107,House,15023,21,17,IL,100,D,0,1,"EVANS, Lane Allen",E000250,1951,2014,-0.454,-0.181,-143.4047,0.808,672,55,,-0.427,-0.093,1
107,House,29348,21,4,IL,100,D,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-142.18795,0.79268,612,63,,-0.456,-0.062,0
107,House,15417,21,14,IL,200,R,0,1,"HASTERT, John Dennis",H000323,1942,,0.443,-0.122,-4.50599,0.963,120,0,,0.481,0.017,0
107,House,14239,21,6,IL,200,R,0,1,"HYDE, Henry John",H001022,1924,2007,0.312,-0.18,-79.7158,0.886,657,25,,0.375,-0.049,0
107,House,29585,21,2,IL,100,D,0,1,"JACKSON, Jesse L., Jr.",J000283,1965,,-0.538,-0.513,-141.00743,0.813,680,55,,-0.544,-0.744,0
107,House,20116,21,15,IL,200,R,0,1,"JOHNSON, Timothy V.",J000285,1946,2022,0.264,-0.52,-148.63644,0.803,679,69,,0.184,-0.168,0
107,House,20115,21,10,IL,200,R,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-101.46726,0.859,669,45,,0.25,-0.587,1
107,House,29517,21,18,IL,200,R,0,1,"LaHOOD, Ray H.",L000552,1945,,0.246,-0.076,-100.46296,0.859,660,36,,0.274,-0.108,0
107,House,15036,21,3,IL,100,D,0,1,"LIPINSKI, William Oliver",L000342,1937,,-0.176,0.3,-221.60362,0.672,557,104,,-0.166,0.356,0
107,House,29349,21,16,IL,200,R,0,1,"MANZULLO, Donald A.",M001138,1944,,0.51,0,-118.14534,0.835,657,44,,0.494,0.038,0
107,House,29913,21,19,IL,100,D,0,1,"PHELPS, David Dwain",P000584,1947,,-0.207,0.715,-181.15324,0.764,674,72,,-0.166,0.747,0
107,House,29346,21,1,IL,100,D,0,1,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-124.15463,0.81773,617,48,,-0.425,-0.242,0
107,House,29911,21,9,IL,100,D,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.602,-0.291,-112.80053,0.84484,669,53,,-0.607,-0.264,0
107,House,29718,21,20,IL,200,R,0,1,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-92.63833,0.87229,678,39,,0.341,0.292,0
107,House,29516,21,11,IL,200,R,0,1,"WELLER, Gerald C. (Jerry)",W000273,1957,,0.288,0.2,-270.87746,0.669,674,90,,0.369,0.72,0
107,House,20114,63,1,ID,200,R,0,1,"OTTER, C. L. (Butch)",O000166,1942,,0.692,0.057,-147.18898,0.804,675,56,,0.617,0.07,0
107,House,29910,63,2,ID,200,R,0,1,"SIMPSON, Michael K.",S001148,1950,,0.296,0.312,-75.00385,0.89364,667,30,,0.368,0.036,0
107,House,29721,31,3,IA,100,D,0,1,"BOSWELL, Leonard L.",B000652,1934,2018,-0.238,0.289,-195.86291,0.75,680,90,,-0.236,0.127,0
107,House,29521,31,4,IA,200,R,0,1,"GANSKE, Greg",G000041,1949,,0.239,-0.3,-121.03997,0.827,638,52,,0.174,-0.148,0
107,House,29522,31,5,IA,200,R,0,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,-159.59087,0.788,671,63,,0.326,0.306,0
107,House,14432,31,1,IA,200,R,0,1,"LEACH, James Albert Smith",L000169,1942,2024,0.141,-0.79,-153.17542,0.791,654,71,,0.077,-0.583,0
107,House,29118,31,2,IA,200,R,0,1,"NUSSLE, James Allen",N000172,1960,,0.417,-0.178,-92.0698,0.871,666,40,,0.363,-0.106,0
107,House,15245,82,1,HI,100,D,0,1,"ABERCROMBIE, Neil",A000014,1938,,-0.432,-0.026,-292.18715,0.64,655,102,,-0.341,-0.206,1
107,House,10757,82,2,HI,100,D,0,1,"MINK, Patsy Takemoto",M000797,1927,2002,-0.513,-0.067,-148.38454,0.779,595,60,,-0.484,0.011,0
107,House,29511,44,7,GA,200,R,0,1,"BARR, Bob",B000169,1948,,0.632,0.218,-120.75487,0.831,651,50,,0.624,0.046,0
107,House,29339,44,2,GA,100,D,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.287,0.447,-187.42379,0.75148,656,76,,-0.223,0.363,0
107,House,29512,44,8,GA,200,R,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,-61.32755,0.912,665,20,,0.384,0.284,1
107,House,29340,44,3,GA,200,R,0,1,"COLLINS, Michael Allen (Mac)",C000640,1944,2018,0.536,0.324,-119.4125,0.836,667,53,,0.577,0.266,0
107,House,99342,44,9,GA,200,R,0,1,"DEAL, John Nathan",D000168,1942,,0.581,0.139,-93.26102,0.866,648,39,,0.472,0.298,0
107,House,29909,44,6,GA,200,R,0,1,"ISAKSON, Johnny",I000055,1944,2021,0.402,-0.011,-75.79739,0.89393,676,27,,0.346,-0.091,0
107,House,29338,44,1,GA,200,R,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302,-97.49179,0.862,654,37,,0.491,0.349,0
107,House,15431,44,5,GA,100,D,0,1,"LEWIS, John R.",L000287,1940,2020,-0.589,-0.221,-129.41215,0.80912,611,63,,-0.544,-0.205,0
107,House,29341,44,11,GA,200,R,0,1,"LINDER, John Elmer",L000321,1942,,0.559,-0.008,-67.85956,0.899,635,25,,0.443,-0.083,0
107,House,29344,44,4,GA,100,D,0,1,"McKINNEY, Cynthia Ann",M000523,1955,,-0.533,-0.583,-172.87305,0.753,608,68,,-0.518,-0.855,1
107,House,29513,44,10,GA,200,R,0,1,"NORWOOD, Charles W., Jr.",N000159,1941,2007,0.533,0.469,-92.50265,0.866,644,38,,0.482,0.626,0
107,House,15006,43,9,FL,200,R,0,1,"BILIRAKIS, Michael",B000463,1930,,0.382,-0.219,-100.80229,0.86,667,44,,0.377,-0.062,0
107,House,29713,43,2,FL,100,D,0,1,"BOYD, F. Allen, Jr.",B000716,1945,,-0.181,0.414,-238.56995,0.697,662,111,,-0.194,0.414,0
107,House,29328,43,3,FL,100,D,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-136.21009,0.81,647,47,,-0.402,0.039,0
107,House,20111,43,4,FL,200,R,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-60.05915,0.916,681,18,,0.369,0.07,0
107,House,29714,43,11,FL,100,D,0,1,"DAVIS, Jim",D000114,1957,,-0.278,0.025,-169.80186,0.777,672,74,,-0.256,-0.044,0
107,House,29335,43,20,FL,100,D,0,1,"DEUTSCH, Peter R.",D000275,1957,,-0.324,-0.115,-162.89709,0.777,645,70,,-0.342,-0.21,0
107,House,29336,43,21,FL,200,R,0,1,"DIAZ-BALART, Lincoln",D000299,1954,2025,0.243,-0.105,-101.96131,0.855,650,34,,0.285,0.027,0
107,House,29510,43,16,FL,200,R,0,1,"FOLEY, Mark A.",F000238,1954,,0.311,-0.381,-108.19227,0.852,675,54,,0.26,-0.271,0
107,House,15605,43,14,FL,200,R,0,1,"GOSS, Porter J.",G000336,1938,,0.421,-0.394,-70.85131,0.9,670,23,,0.399,-0.258,0
107,House,29337,43,23,FL,100,D,0,1,"HASTINGS, Alcee Lamar",H000324,1936,2021,-0.564,0.157,-190.4857,0.7299,605,86,,-0.527,0.291,0
107,House,20112,43,8,FL,200,R,0,1,"KELLER, Richard (Ric)",K000361,1964,,0.458,-0.068,-67.5324,0.902,658,25,,0.469,-0.006,0
107,House,29334,43,17,FL,100,D,0,1,"MEEK, Carrie P.",M000628,1926,2021,-0.483,0.12,-157.70097,0.771,606,69,,-0.428,-0.09,0
107,House,29331,43,7,FL,200,R,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-78.22416,0.89,669,35,,0.402,0.025,0
107,House,29333,43,13,FL,200,R,0,1,"MILLER, Daniel",M000720,1942,,0.453,-0.494,-87.76433,0.872,642,25,,0.441,-0.489,0
107,House,20110,43,1,FL,200,R,2,2,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155,-66.00207,0.851,409,30,,0.586,0.303,1
107,House,20113,43,12,FL,200,R,0,1,"PUTNAM, Adam",P000586,1974,,0.414,0.14,-65.90104,0.905,657,20,,0.418,0.114,0
107,House,15634,43,18,FL,200,R,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-92.14232,0.86453,633,33,,0.269,-0.074,0
107,House,39508,43,1,FL,200,R,1,1,"SCARBOROUGH, Charles Joseph",S000106,1963,,0.672,-0.433,-63.74076,0.731,203,28,,0.631,-0.673,1
107,House,14860,43,22,FL,200,R,0,1,"SHAW, Eugene Clay, Jr.",S000303,1939,2013,0.3,-0.142,-84.46076,0.881,666,33,,0.317,-0.329,0
107,House,15627,43,6,FL,200,R,0,1,"STEARNS, Clifford Bundy",S000822,1941,,0.554,-0.075,-125.62661,0.825,652,60,,0.627,0.006,0
107,House,29330,43,5,FL,100,D,0,1,"THURMAN, Karen L.",T000253,1951,,-0.304,0.273,-166.67616,0.777,662,67,,-0.325,0.192,0
107,House,29509,43,15,FL,200,R,0,1,"WELDON, David Joseph",W000267,1953,,0.471,0.146,-108.62119,0.851,671,48,,0.566,-0.058,0
107,House,29715,43,19,FL,100,D,0,1,"WEXLER, Robert",W000314,1961,,-0.392,-0.193,-132.21959,0.809,624,51,,-0.366,-0.155,0
107,House,13047,43,10,FL,200,R,0,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013,0.325,-0.112,-83.41405,0.879,648,32,,0.338,-0.119,0
107,House,29327,11,1,DE,200,R,0,1,"CASTLE, Michael Newbold",C000243,1939,,0.229,-0.7,-146.04582,0.806,679,50,,0.17,-0.585,0
107,House,29109,1,3,CT,100,D,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.414,-0.107,-105.6626,0.85569,678,35,,-0.397,-0.176,0
107,House,15028,1,6,CT,200,R,0,1,"JOHNSON, Nancy Lee",J000163,1935,,0.122,-0.513,-115.36222,0.84,662,45,,0.153,-0.809,0
107,House,29908,1,1,CT,100,D,0,1,"LARSON, John B.",L000557,1948,,-0.396,-0.038,-157.20854,0.78833,661,60,,-0.363,-0.128,1
107,House,29712,1,5,CT,100,D,0,1,"MALONEY, James H.",M000090,1948,,-0.244,-0.053,-176.14057,0.762,649,77,,-0.217,-0.068,1
107,House,15449,1,4,CT,200,R,0,1,"SHAYS, Christopher H.",S001144,1945,,0.129,-0.992,-154.63526,0.794,670,58,,0.244,-0.97,0
107,House,20109,1,2,CT,200,R,0,1,"SIMMONS, Robert (Rob)",S001152,1943,,0.171,-0.566,-110.91967,0.848,674,38,,0.188,-0.647,1
107,House,29710,62,1,CO,100,D,0,1,"DeGETTE, Diana",D000197,1957,,-0.431,-0.308,-133.17768,0.81702,659,57,,-0.508,-0.511,0
107,House,15419,62,5,CO,200,R,0,1,"HEFLEY, Joel M.",H000444,1935,,0.591,0.13,-329.77468,0.608,662,138,,0.807,0.303,1
107,House,29326,62,3,CO,200,R,0,1,"McINNIS, Scott",M000477,1953,,0.391,-0.083,-115.4702,0.833,634,47,,0.462,-0.001,0
107,House,29711,62,4,CO,200,R,0,1,"SCHAFFER, Robert W.",S000112,1962,,0.638,0.77,-253.40855,0.673,640,126,,0.949,0.315,0
107,House,29907,62,6,CO,200,R,0,1,"TANCREDO, Thomas G.",T000458,1945,,0.75,-0.022,-127.97999,0.811,611,56,,0.848,-0.262,0
107,House,29906,62,2,CO,100,D,0,1,"UDALL, Mark",U000038,1950,,-0.353,0.049,-231.34309,0.708,669,108,,-0.471,0.102,0
107,House,29942,71,42,CA,100,D,0,1,"BACA, Joe",B001234,1947,,-0.349,0.292,-135.25388,0.818,675,48,,-0.333,0.08,0
107,House,29316,71,30,CA,100,D,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-94.13191,0.8606,627,34,,-0.471,-0.345,0
107,House,15005,71,26,CA,100,D,0,1,"BERMAN, Howard Lawrence",B000410,1941,,-0.404,-0.286,-110.27255,0.839,629,43,,-0.397,-0.348,0
107,House,29775,71,44,CA,200,R,0,1,"BONO, Mary",B001228,1961,,0.353,-0.218,-107.13526,0.851,662,44,,0.286,-0.306,0
107,House,29323,71,43,CA,200,R,0,1,"CALVERT, Ken",C000059,1953,,0.339,0.276,-62.86344,0.91006,667,23,,0.346,0.005,1
107,House,29774,71,22,CA,100,D,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-115.54782,0.843,677,50,,-0.354,-0.247,0
107,House,15635,71,18,CA,100,D,0,1,"CONDIT, Gary Adrian",C000670,1948,,-0.103,0.3,-404.95487,0.53,637,170,,-0.26,0.329,0
107,House,15601,71,47,CA,200,R,0,1,"COX, Charles Christopher",C000830,1952,,0.54,-0.236,-89.07669,0.867,626,45,,0.565,-0.36,0
107,House,29107,71,51,CA,200,R,0,1,"CUNNINGHAM, Randall (Duke)",C000994,1941,,0.411,0.001,-89.65937,0.875,669,31,,0.337,0.213,0
107,House,20108,71,49,CA,100,D,0,1,"DAVIS, Susan A.",D000598,1944,,-0.343,-0.103,-130.27023,0.82543,679,58,,-0.329,-0.301,1
107,House,14620,71,32,CA,100,D,1,1,"DIXON, Julian Carey",D000373,1934,2000,-0.458,-0.076,,,,,,,,0
107,House,29105,71,20,CA,100,D,0,1,"DOOLEY, Calvin M.",D000424,1954,,-0.19,0.103,-220.90401,0.705,633,100,,-0.175,0.026,0
107,House,29104,71,4,CA,200,R,0,1,"DOOLITTLE, John Taylor",D000429,1950,,0.519,0.156,-85.8398,0.878,658,39,,0.534,0.079,0
107,House,14813,71,28,CA,200,R,0,1,"DREIER, David Timothy",D000492,1952,,0.478,-0.084,-99.95691,0.863,678,38,,0.376,-0.201,0
107,House,29312,71,14,CA,100,D,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.379,-0.372,-132.56927,0.81926,665,49,,-0.389,-0.485,0
107,House,29313,71,17,CA,100,D,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-110.03408,0.85,675,41,,-0.481,-0.439,0
107,House,29325,71,50,CA,100,D,0,1,"FILNER, Bob",F000116,1942,2025,-0.652,0.002,-117.271,0.837,661,40,,-0.784,0.184,0
107,House,15413,71,23,CA,200,R,0,1,"GALLEGLY, Elton W.",G000021,1944,,0.402,-0.1,-79.33535,0.886,658,32,,0.347,-0.048,0
107,House,29318,71,36,CA,100,D,0,1,"HARMAN, Jane L.",H000213,1945,,-0.262,-0.12,-204.08556,0.734,660,84,,-0.257,-0.186,0
107,House,15420,71,2,CA,200,R,0,1,"HERGER, Walter William (Wally)",H000528,1945,,0.551,0.117,-94.72749,0.866,661,36,,0.552,0.101,0
107,House,20103,71,15,CA,100,D,0,1,"HONDA, Mike",H001034,1941,,-0.529,-0.482,-122.25338,0.833,671,53,,-0.542,-0.605,0
107,House,29320,71,38,CA,200,R,0,1,"HORN, John Stephen (Steve)",H000789,1931,2011,0.167,-0.651,-114.72583,0.843,673,48,,0.173,-0.638,0
107,House,14835,71,52,CA,200,R,0,1,"HUNTER, Duncan Lee",H000981,1948,,0.47,0.02,-108.1439,0.846,648,40,,0.418,0.207,1
107,House,20107,71,48,CA,200,R,0,1,"ISSA, Darrell",I000056,1953,,0.478,0.023,-86.30206,0.87743,660,32,,0.373,-0.107,0
107,House,14837,71,12,CA,100,D,0,1,"LANTOS, Thomas Peter",L000090,1928,2008,-0.376,-0.033,-115.19217,0.837,649,41,,-0.39,-0.237,0
107,House,29778,71,9,CA,100,D,0,1,"LEE, Barbara",L000551,1946,,-0.676,-0.582,-123.76519,0.83292,677,46,,-0.69,-0.724,0
107,House,14644,71,40,CA,200,R,0,1,"LEWIS, Charles Jeremy (Jerry)",L000274,1934,2021,0.348,-0.101,-86.16269,0.873,637,32,,0.338,-0.152,0
107,House,29504,71,16,CA,100,D,0,1,"LOFGREN, Zoe",L000397,1947,,-0.397,-0.404,-154.45205,0.79439,671,68,,-0.394,-0.552,0
107,House,14649,71,5,CA,100,D,0,1,"MATSUI, Robert T.",M000249,1941,2005,-0.404,-0.03,-117.98664,0.839,670,40,,-0.391,-0.213,0
107,House,29315,71,25,CA,200,R,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208,-73.02481,0.898,676,23,,0.349,-0.024,1
107,House,29586,71,37,CA,100,D,0,1,"MILLENDER-McDONALD, Juanita",M000714,1938,2007,-0.438,-0.16,-93.88176,0.862,634,30,,-0.4,-0.271,0
107,House,29905,71,41,CA,200,R,0,1,"MILLER, Gary G.",M001139,1948,,0.478,0.222,-73.4646,0.894,657,27,,0.513,-0.032,0
107,House,14256,71,7,CA,100,D,0,1,"MILLER, George",M000725,1945,,-0.552,-0.398,-184.81399,0.747,635,95,,-0.63,-0.048,0
107,House,29903,71,34,CA,100,D,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-106.07598,0.85194,662,42,,-0.428,-0.235,0
107,House,29902,71,3,CA,200,R,0,1,"OSE, Doug",O000164,1955,,0.289,-0.316,-131.10145,0.817,649,56,,0.227,-0.315,0
107,House,15448,71,8,CA,100,D,0,1,"PELOSI, Nancy",P000197,1940,,-0.489,-0.18,-100.10589,0.86025,665,41,,-0.492,-0.309,0
107,House,29311,71,11,CA,200,R,0,1,"POMBO, Richard William",P000419,1961,,0.461,0.469,-104.59696,0.855,666,46,,0.521,0.227,0
107,House,29505,71,19,CA,200,R,0,1,"RADANOVICH, George P.",R000004,1955,,0.484,0.18,-97.01554,0.858,635,36,,0.42,0.113,0
107,House,15621,71,45,CA,200,R,0,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,-145.92015,0.80585,676,69,,0.694,-0.372,0
107,House,29317,71,33,CA,100,D,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.469,-0.171,-97.43078,0.86409,667,25,,-0.464,-0.323,0
107,House,29321,71,39,CA,200,R,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-145.4153,0.80464,669,77,,0.782,-0.239,0
107,House,29709,71,46,CA,100,D,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-194.36623,0.745,659,85,,-0.395,0.109,1
107,House,20104,71,27,CA,100,D,0,1,"SCHIFF, Adam",S001150,1960,,-0.353,-0.109,-152.8295,0.79765,676,70,,-0.295,-0.173,0
107,House,29707,71,24,CA,100,D,0,1,"SHERMAN, Brad",S000344,1954,,-0.344,-0.137,-136.72221,0.81762,679,55,,-0.37,-0.198,0
107,House,20105,71,31,CA,100,D,0,1,"SOLIS, Hilda L.",S001153,1957,,-0.508,-0.312,-97.22369,0.864,664,41,,-0.508,-0.35,0
107,House,14053,71,13,CA,100,D,0,1,"STARK, Fortney Hillman (Pete), Jr.",S000810,1931,2020,-0.631,-0.605,-141.92245,0.789,600,62,,-0.746,-0.584,0
107,House,29705,71,10,CA,100,D,0,1,"TAUSCHER, Ellen O'Kane",T000057,1951,2019,-0.308,-0.169,-170.22481,0.778,677,70,,-0.282,-0.181,1
107,House,14669,71,21,CA,200,R,0,1,"THOMAS, William Marshall",T000188,1941,,0.371,-0.277,-110.27284,0.844,652,40,,0.34,-0.412,0
107,House,29901,71,1,CA,100,D,0,1,"THOMPSON, Michael",T000460,1951,,-0.392,0.072,-253.04747,0.68074,658,123,,-0.429,0.427,1
107,House,29106,71,35,CA,100,D,0,1,"WATERS, Maxine",W000187,1938,,-0.656,-0.094,-153.52587,0.78613,638,53,,-0.728,0.192,0
107,House,20106,71,32,CA,100,D,2,2,"WATSON, Diane Edith",W000794,1933,,-0.531,-0.351,-101.70823,0.83,545,41,,-0.498,-0.308,0
107,House,14280,71,29,CA,100,D,0,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343,-97.60715,0.856,628,43,,-0.441,-0.374,0
107,House,29309,71,6,CA,100,D,0,1,"WOOLSEY, Lynn C.",W000738,1937,,-0.556,-0.529,-101.56221,0.859,668,31,,-0.556,-0.652,0
107,House,20100,61,1,AZ,200,R,0,1,"FLAKE, Jeff",F000444,1962,,0.855,-0.518,-175.21063,0.77138,675,77,,0.958,-0.286,0
107,House,29502,61,6,AZ,200,R,0,1,"HAYWORTH, John D., Jr.",H000413,1958,,0.559,-0.018,-80.75445,0.888,679,37,,0.563,0.064,0
107,House,15105,61,5,AZ,200,R,0,1,"KOLBE, James Thomas",K000306,1942,2022,0.351,-0.534,-143.97969,0.808,674,67,,0.36,-0.621,0
107,House,29101,61,2,AZ,100,D,0,1,"PASTOR, Ed",P000099,1943,2018,-0.421,0.12,-183.23454,0.763,678,71,,-0.389,-0.01,0
107,House,29501,61,4,AZ,200,R,0,1,"SHADEGG, John B.",S000275,1949,,0.749,0.008,-113.27663,0.846,675,42,,0.693,-0.074,0
107,House,14454,61,3,AZ,200,R,0,1,"STUMP, Robert Lee",S001044,1927,2003,0.703,0.203,-97.19733,0.845,577,39,,0.525,0.314,1
107,House,29702,42,1,AR,100,D,0,1,"BERRY, Robert Marion",B000420,1942,2023,-0.293,0.956,-260.11415,0.683,681,139,,-0.248,0.936,0
107,House,20101,42,3,AR,200,R,2,2,"BOOZMAN, John",B001236,1950,,0.427,0.338,-37.56262,0.9042,373,15,,0.367,0.168,0
107,House,29704,42,3,AR,200,R,1,1,"HUTCHINSON, Asa",H001014,1950,,0.358,0.133,-28.71661,0.857,186,10,,0.371,-0.151,0
107,House,20102,42,4,AR,100,D,0,1,"ROSS, Michael Avery",R000573,1961,,-0.201,0.89,-181.34307,0.766,680,61,,-0.192,0.51,0
107,House,29703,42,2,AR,100,D,0,1,"SNYDER, Victor F.",S000672,1947,,-0.268,0.055,-183.03607,0.757,658,82,,-0.233,0.018,1
